MovieId,Actor
383,Catherine O'Hara
383,Isabella Rossellini
383,Kevin Costner
383,Mare Winningham
383,Gene Hackman
383,Tom Sizemore
383,Michael Madsen
384,David Ogden Stiers
384,Michael Beach
384,Frank Langella
384,Ellen Barkin
385,Brenda Fricker
385,Tara Fitzgerald
385,Rufus Sewell
385,Michael Gambon
385,Patrick Malahide
385,Rufus Sewell
385,Tara Fitzgerald
385,Brenda Fricker
385,Michael Gambon
385,Patrick Malahide
386,Reese Witherspoon
386,Stephen Dorff
390,Haji
390,Susan Bernard
390,Lori Williams
390,Tura Satana
391,Allen Payne
391,Jada Pinkett Smith
391,Bokeem Woodbine
391,Treach
391,Forest Whitaker
393,Kylie Minogue
393,Ming-Na Wen
393,Wes Studi
393,Jean-Claude Van Damme
393,Damian Chapa
393,Raul Julia
394,Jason Priestley
394,Robert Loggia
394,Kimberly Williams-Paisley
394,Peter Riegert
396,David Arquette
396,Stephen Baldwin
398,Frank Thomas
398,Ollie Johnston
401,Gregory Peck
401,Diane Baker
401,Walter Matthau
405,Deborah Kara Unger
405,Christopher Lambert
405,Mario Van Peebles
408,Cynthia Geary
408,Carrie Snodgress
408,Stephen Baldwin
408,Luke Perry
408,Ronnie Claire Edwards
408,James Rebhorn
409,Leon
409,Marlon Wayans
409,Bernie Mac
409,Wood Harris
409,Tupac Shakur
410,Christina Ricci
410,Joan Cusack
410,Carol Kane
410,Raul Julia
410,Christopher Lloyd
411,Martin Lawrence
412,Daniel Day-Lewis
412,Michelle Pfeiffer
412,Winona Ryder
413,Michael Richards
413,Ernie Hudson
413,Joe Mantegna
413,Brendan Fraser
413,Chris Farley
413,Steve Buscemi
413,Michael McKean
413,Judd Nelson
413,Adam Sandler
414,Kevin Bacon
415,Cathy Moriarty
415,Emilio Estevez
415,Dennis Farina
415,Marcia Strassman
415,Richard Dreyfuss
417,Mira Sorvino
417,Taylor Nichols
417,Chris Eigeman
417,Thomas Gibson
417,Jack Gilpin
418,Robin Williams
418,Lindsay Crouse
418,John Turturro
418,Lorraine Bracco
418,Vincent D'Onofrio
418,Anna Galiena
418,Lorraine Bracco
418,Vincent D'Onofrio
418,Anna Galiena
418,John Turturro
418,Lindsay Crouse
418,Robin Williams
419,Dabney Coleman
419,Jim Varney
419,Erika Eleniak
419,Diedrich Bader
419,Rob Schneider
419,Lea Thompson
420,Héctor Elizondo
420,Theresa Randle
420,Eddie Murphy
420,Judge Reinhold
421,David Thewlis
421,David Thewlis
422,James Remar
422,Laurie Metcalf
422,Madeleine Stowe
422,Peter Friedman
422,Aidan Quinn
424,Shaquille O'Neal + DIESEL
424,Ed O'Neill
424,Mary McDonnell
424,Alfre Woodard
424,Nick Nolte
424,Shaquille O'Neal
426,Gabrielle Anwar
426,Forest Whitaker
426,Meg Tilly
427,Kurtwood Smith
427,Art Garfunkel
427,Sherilyn Fenn
428,Chazz Palminteri
428,Robert De Niro
429,Ritch Brinkley
429,Brian Doyle-Murray
429,Melora Walters
431,Sean Penn
431,Al Pacino
431,Penelope Ann Miller
431,Al Pacino
431,Penelope Ann Miller
431,Sean Penn
432,Jack Palance
432,Patricia Wettig
432,Billy Crystal
432,Jon Lovitz
432,Daniel Stern
434,Ralph Waite
434,Leon
434,Sylvester Stallone
434,John Lithgow
434,Paul Winfield
434,Michael Rooker
435,Jane Curtin
435,Dan Aykroyd
436,Jane March
436,Kevin J. O'Connor
436,Lance Henriksen
436,Brad Dourif
436,Bruce Willis
436,Lesley Ann Warren
438,Dylan McDermott
438,Woody Harrelson
438,Kiefer Sutherland
438,Ernie Hudson
440,Frank Langella
440,Kevin Kline
440,Ving Rhames
440,Kevin Dunn
440,Sigourney Weaver
440,Ben Kingsley
440,Kevin Dunn
440,Sigourney Weaver
440,Ben Kingsley
440,Ving Rhames
440,Kevin Kline
440,Frank Langella
442,Sandra Bullock
442,Wesley Snipes
442,Nigel Hawthorne
442,Sylvester Stallone
444,Rain Phoenix
444,John Hurt
444,Uma Thurman
444,Keanu Reeves
444,Lorraine Bracco
445,Sean Young
445,Sherilyn Fenn
445,Kate Nelligan
445,Tony Randall
445,Armand Assante
446,Leslie Cheung
446,Gong Li
446,Zhang Fengyi
448,Rosie Perez
448,Tom Hulce
448,Isabella Rossellini
448,John Turturro
448,Isabella Rossellini
448,John Turturro
448,Tom Hulce
448,Rosie Perez
449,Larry B. Scott
449,Rusty Cundieff
449,Mark Christopher Lawrence
450,Joe Pesci
450,Brendan Fraser
450,Gore Vidal
450,Josh Hamilton
450,Moira Kelly
451,James Caan
451,Meg Ryan
452,The Lady Olivier
452,Natasha Richardson
452,James Broadbent
452,Adrian Dunbar
452,James Broadbent
452,Adrian Dunbar
452,Natasha Richardson
452,The Lady Olivier
453,Gabrielle Anwar
453,Michael J. Fox
453,Michael Tucker
453,Anthony Higgins
455,Michael Madsen
455,August Schellenberg
455,Lori Petty
455,Jayne Atkinson
456,Sean Nelson
456,N'Bushe Wright
457,Andreas Katsulas
457,Harrison Ford
457,Tommy Lee Jones
457,Jeroen Krabbé
457,Tom Jones
457,Sela Ward
459,Alec Baldwin
459,Michael Madsen
459,Kim Basinger
459,James Woods
459,Jennifer Tilly
460,Glenne Headly
460,Saul Rubinek
460,Macaulay Culkin
460,Ted Danson
460,Gailard Sartain
461,Guinevere Turner
462,Joanne Whalley
462,Sean Connery
462,Diana Rigg
462,John Lithgow
463,Jack Warden
463,Stephen Lang
463,Don Johnson
463,Rebecca De Mornay
464,Lance Henriksen
464,Yancy Butler
464,Jean-Claude Van Damme
464,Wilford Brimley
465,Haing S. Ngor
465,Tom Jones
465,Joan Chen
465,Tommy Lee Jones
465,Hiep Thi Le
466,charliesheen
466,Richard Crenna
466,Charlie Sheen
466,Brenda Bakke
466,Lloyd Bridges
469,Joaquín Martínez
469,Joaquín Martínez
469,Joaquín Martínez
469,María Conchita Alonso
469,María Conchita Alonso
469,María Conchita Alonso
469,Glenn Close
469,Glenn Close
469,Glenn Close
469,Armin Mueller-Stahl
469,Armin Mueller-Stahl
469,Armin Mueller-Stahl
469,Vanessa Redgrave
469,Vanessa Redgrave
469,Vanessa Redgrave
469,Meryl Streep
469,Meryl Streep
469,Meryl Streep
469,Jeremy Irons
469,Jeremy Irons
469,Jeremy Irons
469,Winona Ryder
469,Winona Ryder
469,Winona Ryder
469,Antonio Banderas
469,Antonio Banderas
469,Antonio Banderas
469,Vanessa Redgrave
469,Vanessa Redgrave
469,Vanessa Redgrave
469,Armin Mueller-Stahl
469,Armin Mueller-Stahl
469,Armin Mueller-Stahl
469,Glenn Close
469,Glenn Close
469,Glenn Close
469,María Conchita Alonso
469,María Conchita Alonso
469,María Conchita Alonso
469,Joaquín Martínez
469,Joaquín Martínez
469,Joaquín Martínez
469,Winona Ryder
469,Winona Ryder
469,Winona Ryder
469,Antonio Banderas
469,Antonio Banderas
469,Antonio Banderas
469,Jeremy Irons
469,Jeremy Irons
469,Jeremy Irons
469,Meryl Streep
469,Meryl Streep
469,Meryl Streep
471,Jennifer Jason Leigh
471,Paul Newman
471,Jennifer Jason Leigh
471,Paul Newman
472,Nick Nolte
472,Julie Kavner
472,Albert Brooks
472,Whittni Wright
474,John Malkovich
474,Gary Cole
474,Fred Thompson
474,Clint Eastwood
474,Dylan McDermott
474,Rene Russo
474,John Mahoney
477,Angela Bassett
478,Joe Pesci
478,Christian Slater
478,Victoria Abril
480,Lord Attenborough
480,Jeff Goldblum
480,Laura Dern
480,BD Wong
480,The Lord Attenborough
480,Wayne Knight
480,Sam Neill
481,Michelle Forbes
481,Brad Pitt
481,David Duchovny
482,Kario Salem
482,Jean-Hugues Anglade
482,Eric Stoltz
483,Lisa Eichhorn
483,Jesse Bradford
483,Elizabeth McGovern
483,Jeroen Krabbé
483,Spalding Gray
483,Karen Allen
484,Helen Slater
484,Frederic Forrest
484,Jon Tenney
485,Arnold Schwarzenegger
485,F. Murray Abraham
485,Frank McRae
485,Austin O'Brien
485,Charles Dance
485,Robert Prosky
485,Anthony Quinn
485,Mercedes Ruehl
485,Art Carney
486,Cyndi Lauper
486,Michael J. Fox
486,Christina Vidal
486,Nathan Lane
487,Cuba Gooding Jr.
487,Paul Hogan
487,Cuba Gooding Jr.
487,Paul Hogan
488,John Lone
488,Jeremy Irons
488,Ian Richardson
491,Walter Miller
492,Diane Keaton
492,Woody Allen
493,Bill Duke
493,Jada Pinkett Smith
493,Charles S. Dutton
493,Bill Duke
493,Charles S. Dutton
493,Jada Pinkett Smith
493,Charles S. Dutton
493,Jada Pinkett Smith
493,Bill Duke
494,Oliver Platt
494,David Suchet
494,John Leguizamo
494,Steven Seagal
494,Kurt Russell
495,Tatsuya Fuji
495,Eiko Matsuda
497,Kenneth Branagh
497,Kate Beckinsale
497,Robert Sean Leonard
497,Denzel Washington
497,Michael Keaton
497,Emma Thompson
497,Keanu Reeves
497,Denzel Washington
497,Kenneth Branagh
497,Robert Sean Leonard
497,Kate Beckinsale
497,Emma Thompson
497,Keanu Reeves
497,Michael Keaton
499,Matt Dillon
499,Annabella Sciorra
499,Mary-Louise Parker
500,Harvey Fierstein
500,Robin Williams
500,Sally Field
500,Pierce Brosnan
500,Robert Prosky
501,Lesley Sharp
501,Katrin Cartlidge
501,David Thewlis
502,Michael Ironside
503,Adam West
503,Peter Weller
503,Rachel Rosenthal
503,Judy Davis
503,Patricia Heaton
504,Ray Liotta
504,Kevin J. O'Connor
504,Stuart Wilson
504,Kevin Dillon
504,Lance Henriksen
504,Ernie Hudson
504,Michael Lerner
505,Dan Aykroyd
505,Jason Alexander
505,Jon Lovitz
505,Alan Arkin
505,Elijah Wood
505,Abe Vigoda
505,Graham Greene
505,Bruce Willis
505,John Ritter
505,Kathy Bates
505,Julia Louis-Dreyfus
505,Reba McEntire
505,Faith Ford
506,Heathcote Williams
506,Charlotte Valandrey
506,Tilda Swinton
506,Quentin Crisp
506,John Wood
506,Lothaire Bluteau
506,Quentin Crisp
506,John Wood
506,Lothaire Bluteau
506,Tilda Swinton
506,Charlotte Valandrey
506,Heathcote Williams
507,Clint Eastwood
507,Kevin Costner
507,Laura Dern
508,Jason Robards
508,Tom Hanks
508,Denzel Washington
508,Antonio Banderas
509,Isabelle Huppert
509,Benoît Magimel
509,Annie Girardot
510,Janet Jackson
510,Tupac Shakur
510,Joe Torry
510,Tyra Ferrell
510,Regina King
511,Selena Gomez
511,Samantha Droke
511,Tom Verica
511,Demi Lovato
511,Nicholas Braun
511,Jamie Chung
513,Michael McKean
513,Mary Stuart Masterson
513,Jeffrey Tambor
513,Brian Benben
513,Christopher Lloyd
513,Scott Michael Campbell
513,Stephen Tobolowsky
513,Michael Lerner
514,Glynis Johns
514,Judy Davis
514,Denis Leary
514,Kevin Spacey
515,Anthony Hopkins
515,Michael Lonsdale
515,Emma Thompson
515,Christopher Reeve
515,Peter Vaughan
515,Tim Pigott-Smith
515,Hugh Grant
516,Cliff Robertson
516,Danny DeVito
516,Gregory Hines
516,James Remar
517,Sean Connery
517,Cary-Hiroyuki Tagawa
517,Tia Carrere
517,Kevin Anderson
517,Wesley Snipes
517,Harvey Keitel
518,Michael Lerner
518,Matthew Broderick
518,John Cusack
518,Anthony Hopkins
519,Robert John Burke
519,Nancy Allen
520,Amy Yasbeck
520,Dave Chappelle
520,Isaac Hayes
520,Roger Rees
520,Richard Lewis
521,Lena Olin
521,Roy Scheider
521,Gary Oldman
521,Annabella Sciorra
522,Jacqueline McKenzie
522,Tony Lee
522,Russell Crowe
522,Tony Le-Nguyen
522,Daniel Pollock
523,Dorothy Lyman
523,Todd Field
523,Bentley Mitchum
523,Ashley Judd
524,Lili Taylor
524,Robert Prosky
524,Charles S. Dutton
524,Sean Astin
525,Danny Glover
525,Joe Seneca
525,Matt Dillon
525,Nina Siemaszko
525,Ving Rhames
525,Rick Aviles
527,Liam Neeson
527,Caroline Goodall
527,Jonathan Sagall
527,Ralph Fiennes
527,Embeth Davidtz
527,Ben Kingsley
528,Albert Brooks
528,Dianne Wiest
528,Brendan Fraser
529,Joe Mantegna
529,Max Pomeranc
529,Joan Allen
529,Ben Kingsley
530,John Hurt
531,Kate Maberly
531,Heydon Prowse
531,Maggie Smith
531,Andrew Knott
532,Sam Waterston
532,Suzanne Somers
532,Kathleen Turner
532,Ricki Lake
533,John Malkovich
533,Ronan Vibert
533,Catherine McCormack
533,Willem Dafoe
533,Eddie Izzard
535,Fred Ward
535,Robert Downey Jr.
535,Chris Penn
535,Annie Ross
535,Madeleine Stowe
535,Buck Henry
535,Lili Taylor
535,Matthew Modine
535,Andie MacDowell
535,Lyle Lovett
535,Bruce Davison
535,Jennifer Jason Leigh
535,Julianne Moore
535,Huey Lewis
535,Tom Waits
535,Frances McDormand
535,Peter Gallagher
535,Lori Singer
535,Anne Archer
536,Stephen Baldwin
536,Catherine O'Hara
536,Steve Martin
536,Catherine O'Hara
536,Steve Martin
536,Stephen Baldwin
538,Stockard Channing
538,Ian McKellen
538,Mary Beth Hurt
538,Donald Sutherland
538,Will Smith
538,Bruce Davison
539,Robert Reiner
539,Tom Hanks
539,Gaby Hoffmann
539,Meg Ryan
540,William Baldwin
540,Sharon Stone
540,Martin Landau
541,Harrison Ford
541,Edward James Olmos
541,Rutger Hauer
541,Sean Young
542,Lane Smith
542,Carla Gugino
542,Pauly Shore
543,Anthony LaPaglia
543,Nancy Travis
543,Mike Myers
543,Brenda Fricker
544,Sarah Jessica Parker
544,Tom Sizemore
544,Dennis Farina
544,Bruce Willis
545,Eddie Murphy
545,Richard Pryor
546,Bob Hoskins
546,Bob Hoskins
546,Dennis Hopper
546,John Leguizamo
546,John Leguizamo
546,Fiona Shaw
546,Richard Edson
546,Dennis Hopper
546,Bob Hoskins
546,Richard Edson
546,Richard Edson
546,Fiona Shaw
546,Fiona Shaw
546,John Leguizamo
546,Dennis Hopper
546,Dennis Hopper
546,Fiona Shaw
546,Dennis Hopper
546,Bob Hoskins
546,Richard Edson
546,Richard Edson
546,Dennis Hopper
546,John Leguizamo
546,Fiona Shaw
546,Bob Hoskins
546,Bob Hoskins
546,Richard Edson
546,John Leguizamo
546,John Leguizamo
546,Fiona Shaw
548,charliesheen
548,James Gandolfini
548,Charlie Sheen
548,Nastassja Kinski
548,Christopher McDonald
549,Colm Feore
551,Chris Sarandon
551,Paul Reubens
551,Catherine O'Hara
551,William Hickey
551,Danny Elfman
552,Oliver Platt
552,Charlie Sheen
552,Tim Curry
552,Kiefer Sutherland
552,Rebecca De Mornay
552,charliesheen
554,Joanne Whalley
554,Armand Assante
555,Christian Slater
555,Brad Pitt
555,Gary Oldman
555,Val Kilmer
555,Christopher Walken
555,Dennis Hopper
558,Frank Welker
558,Christopher Lloyd
558,Whoopi Goldberg
558,Macaulay Culkin
558,Patrick Stewart
558,Mel Harris
558,Leonard Nimoy
559,Leslie Hope
562,Brendan Sexton III
562,Matthew Faber
563,Miou-Miou
563,Renaud
563,Jean Carmet
563,Judith Henry
563,Gérard Depardieu
564,Halvar Björk
565,Federico Luppi
565,Ron Perlman
565,Margarita Isabel
566,Eric Stoltz
566,Kathleen Turner
566,Timothy Dalton
566,Jill Clayburgh
566,Mary-Louise Parker
566,Tony Curtis
566,Ralph Macchio
569,John Ashton
569,Ashley Crow
569,Kevin Dunn
569,Timothy Busfield
569,Jason Robards
574,Carla Gallo
574,Alberta Watson
574,Benjamin Hendrickson
575,Courtland Mead
575,Travis Tedford
575,Ross Bagley
575,Blake McIver Ewing
575,Pete the Pup
575,Bug Hall
577,Keith Carradine
577,Tina Majorino
577,Chelsea Field
577,Keith Szarabajka
583,Renato Carpentieri
583,Nanni Moretti
585,Michael McKean
585,Gary Cole
585,Shelley Long
587,Patrick Swayze
587,Demi Moore
587,Whoopi Goldberg
588,Frank Welker
588,Linda Larkin
588,Robin Williams
588,Gilbert Gottfried
588,Scott Weinger
588,Jonathan Freeman
588,Douglas Seale
588,Gilbert Gottfried
588,Frank Welker
588,Robin Williams
588,Linda Larkin
588,Jonathan Freeman
588,Douglas Seale
588,Scott Weinger
589,Linda Hamilton
589,Arnold Schwarzenegger
590,Kevin Costner
590,Mary McDonnell
590,Graham Greene
590,Rodney Arnold Grant
592,Jack Nicholson
592,Kim Basinger
592,Pat Hingle
592,Billy Dee Williams
592,Jack Palance
592,Michael Gough
592,Michael Keaton
593,Scott Glenn
593,Ted Levine
593,Jodie Foster
593,Anthony Hopkins
594,Otis Harlan
594,Eddie Collins
594,Roy Atwell
594,Billy Gilbert
594,Adriana Caselotti
594,Moroni Olsen
594,Harry Stockwell
594,Lucille La Verne
594,Otis Harlan
594,Pinto Colvig
594,Harry Stockwell
594,Moroni Olsen
594,Scotty Mattraw
594,Billy Gilbert
594,Roy Atwell
594,Lucille La Verne
594,Scotty Mattraw
594,Roy Atwell
594,Eddie Collins
594,Pinto Colvig
594,Harry Stockwell
594,Lucille La Verne
594,Adriana Caselotti
594,Moroni Olsen
594,Otis Harlan
594,Eddie Collins
594,Pinto Colvig
594,Billy Gilbert
594,Adriana Caselotti
594,Scotty Mattraw
595,Angela Lansbury
595,Jerry Orbach
595,David Ogden Stiers
595,Richard White
595,Paige O'Hara
595,Robby Benson
595,Jesse Corti
595,Richard White
595,Angela Lansbury
595,David Ogden Stiers
595,Jerry Orbach
595,Robby Benson
595,Jesse Corti
595,Paige O'Hara
596,Cliff Edwards
596,Mel Blanc
596,Charles Judels
596,Walter Catlett
596,Dickie Jones
596,Frankie Darro
596,Evelyn Venable
596,Christian Rub
596,Cliff Edwards
596,Mel Blanc
596,Charles Judels
596,Walter Catlett
596,Dickie Jones
596,Frankie Darro
596,Evelyn Venable
596,Christian Rub
596,Cliff Edwards
596,Mel Blanc
596,Charles Judels
596,Walter Catlett
596,Dickie Jones
596,Frankie Darro
596,Evelyn Venable
596,Christian Rub
596,Cliff Edwards
596,Mel Blanc
596,Charles Judels
596,Walter Catlett
596,Dickie Jones
596,Frankie Darro
596,Evelyn Venable
596,Christian Rub
596,Cliff Edwards
596,Mel Blanc
596,Charles Judels
596,Walter Catlett
596,Dickie Jones
596,Frankie Darro
596,Evelyn Venable
596,Christian Rub
596,Cliff Edwards
596,Mel Blanc
596,Charles Judels
596,Walter Catlett
596,Dickie Jones
596,Frankie Darro
596,Evelyn Venable
596,Christian Rub
597,Richard Gere
597,Julia Roberts
603,Robert Reiner
603,Paul Reiser
603,Matthew Modine
606,Kelly Rowan
606,Tony Todd
606,Veronica Cartwright
606,Timothy Carhart
609,Ralph Waite
609,Sally Field
609,Michael J. Fox
609,Kim Greist
609,Robert Hays
609,Veronica Lauren
610,Richard Romanus
610,John Candy
610,John Vernon
610,Alice Playten
610,Susan Roman
610,Jackie Burroughs
610,Don Francks
610,August Schellenberg
610,Eugene Levy
610,Joe Flaherty
610,Marilyn Lightstone
610,Zal Yanovsky
610,Rodger Bumpass
610,Don Francks
610,Jackie Burroughs
610,Susan Roman
610,Alice Playten
610,John Vernon
610,John Candy
610,Richard Romanus
610,Marilyn Lightstone
610,Zal Yanovsky
610,Rodger Bumpass
610,Joe Flaherty
610,Eugene Levy
610,August Schellenberg
611,Bruce Ramsay
611,Bruce Ramsay
612,Michael Rapaport
612,Barbara Hershey
612,David Schwimmer
612,Bitty Schram
612,Gwyneth Paltrow
612,Toni Collette
612,Carol Kane
613,The Lady Olivier
613,Charlotte Gainsbourg
613,Maria Schneider
613,Billie Whitelaw
613,Anna Paquin
613,Geraldine Chaplin
614,Chill Wills
614,Barbara Britton
614,Gene Autry
615,Anna Karina
615,Nino Manfredi
615,Johnny Dorelli
615,Nino Manfredi
615,Johnny Dorelli
615,Anna Karina
616,Phil Harris
616,Eva Gabor
616,Hermione Baddeley
618,Daryl Hannah
618,Antonio Banderas
618,The Actor …As Citizen
618,Joan Cusack
618,Eli Wallach
618,Melanie Griffith
618,Danny Aiello
621,Daniel Auteuil
621,Catherine Deneuve
621,Marthe Villalonga
626,Regina King
626,Bobby Brown
626,Martin Lawrence
626,Lynn Whitfield
626,Roger E. Mosley
626,Della Reese
627,Annabeth Gish
627,Mark Harmon
627,Cameron Diaz
627,Ron Perlman
627,Charles Durning
627,Courtney B. Vance
627,Jonathan Penner
627,Jason Alexander
628,Richard Gere
628,John Mahoney
628,Edward Norton
628,Alfre Woodard
628,Laura Linney
628,Frances McDormand
629,Clark Johnson
629,Richard Chevolleau
629,Rachael Crawford
629,Maurice Dean Wint
630,Gary Busey
630,Dennis Hopper
630,Amy Locane
633,Aida Turturro
633,Jean-Claude La Marre
633,Sylvia Miles
633,Alanna Ubach
633,Dana Wheeler-Nicholson
633,Mark Blum
633,Liev Schreiber
636,James Lyons
636,Michael G. Gunther
636,Alexis Arquette
636,Parker Posey
636,Craig Chester
637,Dan Aykroyd
637,Glenne Headly
637,Steve Martin
638,Richard E. Grant
638,Ian McKellen
638,Judi Dench
639,Isaiah Washington
639,Spike Lee
639,Theresa Randle
640,Spalding Gray
640,Chazz Palminteri
640,Adam Hann-Byrd
640,Allen Garfield
640,Isabelle Adjani
640,Sharon Stone
640,Kathy Bates
645,Michel Serrault
645,Jean-Hugues Anglade
645,Emmanuelle Béart
648,Emilio Estevez
648,Jean Reno
648,Jon Voight
648,Vanessa Redgrave
648,Emmanuelle Béart
648,Tom Cruise
648,Ving Rhames
653,David Thewlis
653,Julie Christie
653,Sean Connery
653,Pete Postlethwaite
656,Frank Langella
656,Whoopi Goldberg
656,Dennis Farina
656,Richard Jenkins
657,Leon Schuster
657,John Matshikiza
657,Terri Treas
659,Frank Latimore
659,Alain Delon
659,Maurice Ronet
659,Billy Kearns
659,Erno Crisa
659,Marie Laforêt
659,Ave Ninchi
660,Kate Burton
660,Anthony Hopkins
660,Gawn Grainger
660,Leslie Phillips
661,Richard Dreyfuss
661,Simon Callow
661,Miriam Margolyes
661,Paul Terry
661,Joanna Lumley
661,Pete Postlethwaite
661,Jane Leeves
661,Susan Sarandon
661,David Thewlis
661,Joanna Lumley
661,Paul Terry
661,Miriam Margolyes
661,Simon Callow
661,Richard Dreyfuss
661,Susan Sarandon
661,David Thewlis
661,Jane Leeves
661,Pete Postlethwaite
662,Amy Brenneman
662,Mark Wahlberg
662,Alyssa Milano
662,Reese Witherspoon
663,Scott Thompson
663,Dave Foley
663,Kevin McDonald
663,Mark McKinney
663,Bruce McCulloch
665,Miki Manojlović
665,Lazar Ristovski
665,Slavko Štimac
665,Mirjana Joković
666,Nina Gunke
666,Marika Lagercrantz
666,Björn Kjellman
666,Tomas von Brömssen
666,Johan Widerberg
668,Kanu Banerjee
668,Subir Banerjee
668,Karuna Banerjee
668,Tulsi Chakraborty
673,Michael Jordan
673,Wayne Knight
673,Billy West
673,Theresa Randle
673,Danny DeVito
674,Jane Fonda
674,John Phillip Law
674,Ugo Tognazzi
674,Marcel Marceau
674,David Hemmings
679,Victoria Smurfit
680,Ակիմ Թամիրով
680,Howard Vernon
680,Akim Tamiroff
680,Anna Karina
680,Eddie Constantine
684,Elizabeth Ashley
684,Talia Shire
684,Joe Cortese
685,George Segal
685,Eric Roberts
685,Gregory Harrison
685,Margaret Cho
685,Olivia Newton-John
687,John Hargreaves
687,OBE
687,Greta Scacchi
687,Patricia Kennedy
687,Sam Neill
688,Doug E. Doug
688,Corin Nemec
688,Denis Leary
688,Danny Glover
688,Ray Liotta
691,Jean Reno
691,Brendan Fraser
691,Loren Dean
691,Ricki Lake
692,Adrien Brody
692,Mario Van Peebles
692,Barry Corbin
692,William Sadler
694,Mickaël Landreau
694,William Gallas
694,Gaël Givet
694,Sidney Govou
694,Grégory Coupet
694,Vikash Dhorasoo
694,Zinedine Zidane
694,Thierry Henry
694,David Trezeguet
696,Saskia Reeves
697,Tuesday Weld
697,Cameron Diaz
697,Dan Aykroyd
697,Delroy Lindo
697,Courtney Love
697,Vincent D'Onofrio
697,Keanu Reeves
698,Audie England
700,Kathy Bates
700,George C. Scott
700,James Van Der Beek
700,Kathy Bates
700,George C. Scott
700,Chris Owen
700,James Van Der Beek
700,Chris Owen
700,George C. Scott
700,Chris Owen
700,James Van Der Beek
700,Chris Owen
700,George C. Scott
700,Kathy Bates
700,James Van Der Beek
700,Kathy Bates
700,George C. Scott
700,Chris Owen
700,James Van Der Beek
700,Chris Owen
700,George C. Scott
700,Kathy Bates
700,James Van Der Beek
700,Kathy Bates
700,George C. Scott
700,Kathy Bates
700,James Van Der Beek
700,Kathy Bates
700,George C. Scott
700,Chris Owen
700,James Van Der Beek
700,Chris Owen
701,Michael Pas
701,Jan Decleir
